epoch,train_loss,val_loss,lai_train,lai_val,yield_train,yield_val,state_loss,canopy_loss,anom_loss,HI,yield_scale,yield_year_trend,RUE,k_ext,D0,GDD_flowering,GDD_maturity,FC,WP,epoch_seconds,gpu_peak_gb
1,1.172672708829244,0.5945738554000854,0.4037964542706807,0.3761439323425293,0.29559452335039776,0.23365721106529236,0.5895185073216757,0.12721441065271696,0.0,0.5600000619888306,1.149999976158142,0.034999992698431015,2.8012824058532715,0.8543148040771484,1.8989074230194092,849.9984130859375,1673.45361328125,0.3955080509185791,0.18409304320812225,7.779553417116404,0.05741548538208008
2,0.7844103574752808,0.5945738554000854,0.4097306529680888,0.3761439323425293,0.21287058045466742,0.23365721106529236,0.33181487520535785,0.03454482555389404,0.0,0.5600000619888306,1.149999976158142,0.034999992698431015,2.7932868003845215,0.8503007292747498,1.8995440006256104,849.9984130859375,1673.4537353515625,0.39037269353866577,0.1841750591993332,6.771289742551744,0.057448387145996094
3,0.6839512387911478,0.5945738554000854,0.43913593888282776,0.3761439323425293,0.11085963994264603,0.23365721106529236,0.11300456399718921,0.01995460658023755,0.0,0.5600000619888306,1.149999976158142,0.034999992698431015,2.7864184379577637,0.8464112281799316,1.9003781080245972,849.9984130859375,1673.454345703125,0.3995586335659027,0.1861249804496765,6.6060103578493,0.057421207427978516
4,0.6879749894142151,0.5945738554000854,0.44173285365104675,0.3761439323425293,0.10323406259218852,0.23365721106529236,0.1117268701394399,0.020224311699469883,0.0,0.5600000619888306,1.149999976158142,0.034999992698431015,2.781052589416504,0.8450202345848083,1.9014008045196533,849.9984130859375,1673.455078125,0.39676231145858765,0.18514642119407654,6.6182204727083445,0.057421207427978516
5,0.6626218954722086,0.5866187214851379,0.43535056710243225,0.4126611649990082,0.1196316530307134,0.08836540579795837,0.09920457657426596,0.01694979580740134,0.0,0.5600000619888306,1.149999976158142,0.034999992698431015,2.774958610534668,0.8417678475379944,1.9023759365081787,849.9984130859375,1673.455810546875,0.3955080509185791,0.18409304320812225,7.580484004691243,0.057421207427978516
6,0.6695576906204224,0.5866187214851379,0.4198560019334157,0.4126611649990082,0.16959117849667868,0.08836540579795837,0.18487531691789627,0.011976741254329681,0.0,0.5600000619888306,1.149999976158142,0.034999992698431015,2.7694733142852783,0.8396546840667725,1.9033634662628174,849.9984130859375,1673.45654296875,0.39680489897727966,0.18539676070213318,6.611201482824981,0.057836055755615234
7,0.6626729567845663,0.5866187214851379,0.4050269325574239,0.4126611649990082,0.21833449602127075,0.08836540579795837,0.2337929606437683,0.008194367866963148,0.0,0.5600000619888306,1.149999976158142,0.034999992698431015,2.7624802589416504,0.8350427746772766,1.9040666818618774,849.9984130859375,1673.45703125,0.3976748287677765,0.18595407903194427,6.603234930895269,0.057421207427978516
8,0.6477715969085693,0.5866187214851379,0.42168887456258136,0.4126611649990082,0.16356110572814941,0.08836540579795837,0.13908394674460092,0.01162269338965416,0.0,0.5600000619888306,1.149999976158142,0.034999992698431015,2.7547216415405273,0.8293448686599731,1.9046924114227295,849.9984130859375,1673.4573974609375,0.39454197883605957,0.18480251729488373,6.789170980453491,0.057421207427978516
9,0.6462397774060568,0.5866187214851379,0.4268503785133362,0.4126611649990082,0.1383722871541977,0.08836540579795837,0.11126800378163655,0.01327778430034717,0.0,0.5600000619888306,1.149999976158142,0.034999992698431015,2.7475812435150146,0.8247039318084717,1.905453085899353,849.9984130859375,1673.4581298828125,0.39462774991989136,0.1849169284105301,6.589912285096943,0.057421207427978516
10,0.6276764869689941,0.5459879636764526,0.42081669966379803,0.39464980363845825,0.1632512311140696,0.14541295170783997,0.10668923767904441,0.010741733014583588,0.0,0.5600000619888306,1.149999976158142,0.034999992698431015,2.740351915359497,0.8199220895767212,1.9062455892562866,849.9984130859375,1673.4588623046875,0.3955080509185791,0.18409304320812225,7.525367867201567,0.057421207427978516
